,paperId,url
0,ff53cb49cb18e71e622fce7d96692e813630e878,https://www.semanticscholar.org/paper/ff53cb49cb18e71e622fce7d96692e813630e878
1,fb73b93de3734a996829caf31e4310e0054e9c6b,https://www.semanticscholar.org/paper/fb73b93de3734a996829caf31e4310e0054e9c6b
2,0d19245a27bc65a87a8014d5b8a66fb514c8ff0b,https://www.semanticscholar.org/paper/0d19245a27bc65a87a8014d5b8a66fb514c8ff0b
3,a83222323c826d6d57f59a830fb52afcabdb6463,https://www.semanticscholar.org/paper/a83222323c826d6d57f59a830fb52afcabdb6463
4,8e787e925eeb7ad735a228b2b1e8dd6d9620be83,https://www.semanticscholar.org/paper/8e787e925eeb7ad735a228b2b1e8dd6d9620be83
5,47bb406dbbc9da0b7a7cff7549e229691a1a9e05,https://www.semanticscholar.org/paper/47bb406dbbc9da0b7a7cff7549e229691a1a9e05
6,5e85955bf6c68f268647c0a9bc690a1aab67c90c,https://www.semanticscholar.org/paper/5e85955bf6c68f268647c0a9bc690a1aab67c90c
7,386f4bc398626b5b1c4ed7c06a3f923ddb3822bf,https://www.semanticscholar.org/paper/386f4bc398626b5b1c4ed7c06a3f923ddb3822bf
8,c3f9734faf79f6d93a19cbf192b00234812d455a,https://www.semanticscholar.org/paper/c3f9734faf79f6d93a19cbf192b00234812d455a
9,0c64d6de286a074c60ff1355dcf5f23745d76ab5,https://www.semanticscholar.org/paper/0c64d6de286a074c60ff1355dcf5f23745d76ab5
10,051f208bad9ec4dda1b72edcaac5259beecc86ca,https://www.semanticscholar.org/paper/051f208bad9ec4dda1b72edcaac5259beecc86ca
11,0d3cc1cd85a23d74e7200ebba83f9156bf1f382c,https://www.semanticscholar.org/paper/0d3cc1cd85a23d74e7200ebba83f9156bf1f382c
12,f0f80cb103a413d482667414c35d9725a7bc4268,https://www.semanticscholar.org/paper/f0f80cb103a413d482667414c35d9725a7bc4268
13,1dc9adaf2e0fab7675edb88ea5d9a3b7cc3be4a3,https://www.semanticscholar.org/paper/1dc9adaf2e0fab7675edb88ea5d9a3b7cc3be4a3
14,b67435ea3b53d7e2903b453b4791d813a829e1b1,https://www.semanticscholar.org/paper/b67435ea3b53d7e2903b453b4791d813a829e1b1
15,dac3a172b504f4e33c029655e9befb3386e5f63a,https://www.semanticscholar.org/paper/dac3a172b504f4e33c029655e9befb3386e5f63a
16,b887c00144d77907320cee338826825a251be7eb,https://www.semanticscholar.org/paper/b887c00144d77907320cee338826825a251be7eb
17,02eaaf87f9cae34cca398fed146079e6eeb1f868,https://www.semanticscholar.org/paper/02eaaf87f9cae34cca398fed146079e6eeb1f868
18,494be02cef04750439525c756233cad193a22cce,https://www.semanticscholar.org/paper/494be02cef04750439525c756233cad193a22cce
19,4634aaf712d36b8677abec28f55c2fb6403a227a,https://www.semanticscholar.org/paper/4634aaf712d36b8677abec28f55c2fb6403a227a
20,9eb4cd1a4b4717c97c47e3dc4563a75779ae9390,https://www.semanticscholar.org/paper/9eb4cd1a4b4717c97c47e3dc4563a75779ae9390
21,89b22bcf1f4717acd95318b92070f8036c3004bf,https://www.semanticscholar.org/paper/89b22bcf1f4717acd95318b92070f8036c3004bf
22,273430886ac8ca6b3be562a94fa33006b0a5c71a,https://www.semanticscholar.org/paper/273430886ac8ca6b3be562a94fa33006b0a5c71a
23,8068195a216b357b40a6cb460bd99a0d8ad98772,https://www.semanticscholar.org/paper/8068195a216b357b40a6cb460bd99a0d8ad98772
24,f3c54c5c12f637325d322d387ca7904a0a188b8e,https://www.semanticscholar.org/paper/f3c54c5c12f637325d322d387ca7904a0a188b8e
25,4f8d648c52edf74e41b0996128aa536e13cc7e82,https://www.semanticscholar.org/paper/4f8d648c52edf74e41b0996128aa536e13cc7e82
26,d47a682723f710395454687319bb55635e653105,https://www.semanticscholar.org/paper/d47a682723f710395454687319bb55635e653105
27,95cd83603a0d2b6918a8e34a5637a8f382da96f5,https://www.semanticscholar.org/paper/95cd83603a0d2b6918a8e34a5637a8f382da96f5
28,d37234b062b448966288c1b369b6af8f0e073979,https://www.semanticscholar.org/paper/d37234b062b448966288c1b369b6af8f0e073979
29,b5b68f25108cce284d4f5e6aa16fbdae07b784a0,https://www.semanticscholar.org/paper/b5b68f25108cce284d4f5e6aa16fbdae07b784a0
30,4cd7eb540df7dd90ac5395855f6d76a5567f282c,https://www.semanticscholar.org/paper/4cd7eb540df7dd90ac5395855f6d76a5567f282c
31,c91255a9e58e3abbc3b406ac008c6d22ff9990c7,https://www.semanticscholar.org/paper/c91255a9e58e3abbc3b406ac008c6d22ff9990c7
32,84032c19bad3493957d1319babd19bde2821fee3,https://www.semanticscholar.org/paper/84032c19bad3493957d1319babd19bde2821fee3
33,34c2f6fa7096af0b8f128c6725be77ac32e0c90f,https://www.semanticscholar.org/paper/34c2f6fa7096af0b8f128c6725be77ac32e0c90f
34,da82f8e6ff009432896730061247fa6653bed1f0,https://www.semanticscholar.org/paper/da82f8e6ff009432896730061247fa6653bed1f0
35,4f84926aad506b1820273f7146d575d7ecf779a2,https://www.semanticscholar.org/paper/4f84926aad506b1820273f7146d575d7ecf779a2
36,cf8c493079702ec420ab4fc9c0fabb56b2a16c84,https://www.semanticscholar.org/paper/cf8c493079702ec420ab4fc9c0fabb56b2a16c84
37,89a816719613e220a64ab2590c938c23bbfe187e,https://www.semanticscholar.org/paper/89a816719613e220a64ab2590c938c23bbfe187e
38,c483a4aadc837d462bc178612da28fa2423ca8d1,https://www.semanticscholar.org/paper/c483a4aadc837d462bc178612da28fa2423ca8d1
39,158694795add7c8a63483d844fba74e18a2932ef,https://www.semanticscholar.org/paper/158694795add7c8a63483d844fba74e18a2932ef
40,c8822a2a2d3e55b4a1b16154166a33372c6a473f,https://www.semanticscholar.org/paper/c8822a2a2d3e55b4a1b16154166a33372c6a473f
41,2e9535e95d817ecd71d3aeac84b2c26be61d1dfb,https://www.semanticscholar.org/paper/2e9535e95d817ecd71d3aeac84b2c26be61d1dfb
42,1bf21dabbdfc81fd4f9e92b1201ecce744cabb6a,https://www.semanticscholar.org/paper/1bf21dabbdfc81fd4f9e92b1201ecce744cabb6a
43,71290cb9fc54302129280a977671f1dc0bb23da6,https://www.semanticscholar.org/paper/71290cb9fc54302129280a977671f1dc0bb23da6
44,4760f97adec84f45e1dbf7316455bc0b8a66dcaf,https://www.semanticscholar.org/paper/4760f97adec84f45e1dbf7316455bc0b8a66dcaf
45,66d58772af49c996a15bfad17daab4a4063df585,https://www.semanticscholar.org/paper/66d58772af49c996a15bfad17daab4a4063df585
46,cb5e3f085caefd1f3d5e08637ab55d39e61234fc,https://www.semanticscholar.org/paper/cb5e3f085caefd1f3d5e08637ab55d39e61234fc
47,37645b50395dd168eb2326db7460d9857428db65,https://www.semanticscholar.org/paper/37645b50395dd168eb2326db7460d9857428db65
48,3eab9e9b0046ee7dcb53b7ef5f8df7f03ef57fe1,https://www.semanticscholar.org/paper/3eab9e9b0046ee7dcb53b7ef5f8df7f03ef57fe1
49,5cbe278b65a81602a864184bbca37de91448a5f5,https://www.semanticscholar.org/paper/5cbe278b65a81602a864184bbca37de91448a5f5
50,d06faee65ec7935f0cc9882867d74fac51d9e5aa,https://www.semanticscholar.org/paper/d06faee65ec7935f0cc9882867d74fac51d9e5aa
51,526bad3d657188b4905fbc25f2610972878d0077,https://www.semanticscholar.org/paper/526bad3d657188b4905fbc25f2610972878d0077
52,115fe2df7b70055bc57aa2328e922abe51137900,https://www.semanticscholar.org/paper/115fe2df7b70055bc57aa2328e922abe51137900
53,a16ae67070de155789a871cb27ecbf9eaa98b379,https://www.semanticscholar.org/paper/a16ae67070de155789a871cb27ecbf9eaa98b379
54,3ac5aa6ac59253611ef3cb72a95cbe21ef5dda1b,https://www.semanticscholar.org/paper/3ac5aa6ac59253611ef3cb72a95cbe21ef5dda1b
55,e89dfa306723e8ef031765e9c44e5f6f94fd8fda,https://www.semanticscholar.org/paper/e89dfa306723e8ef031765e9c44e5f6f94fd8fda
56,868349fe969bc7c6b14b5f35e118a26075b7b1f2,https://www.semanticscholar.org/paper/868349fe969bc7c6b14b5f35e118a26075b7b1f2
57,cea2beca72559246a80763c25d4b0fbb65e8303c,https://www.semanticscholar.org/paper/cea2beca72559246a80763c25d4b0fbb65e8303c
58,4978aecc0498d13961c68d9db58295dc85f92b66,https://www.semanticscholar.org/paper/4978aecc0498d13961c68d9db58295dc85f92b66
59,90b35513d27829f7d302c6af05f8af7437675909,https://www.semanticscholar.org/paper/90b35513d27829f7d302c6af05f8af7437675909
60,60382330844cae9adc22ee00a3030684c8f85a63,https://www.semanticscholar.org/paper/60382330844cae9adc22ee00a3030684c8f85a63
61,030237d1e35f5db88465ec20de0419f3fc352301,https://www.semanticscholar.org/paper/030237d1e35f5db88465ec20de0419f3fc352301
62,cb591f19683ae53ef534b19b19fe16d76e14d080,https://www.semanticscholar.org/paper/cb591f19683ae53ef534b19b19fe16d76e14d080
63,3d0579a96ec433a20f0933699de16410f31ec9ed,https://www.semanticscholar.org/paper/3d0579a96ec433a20f0933699de16410f31ec9ed
64,23349c12fdaaa9474f328ffbd3c71bc965be5a78,https://www.semanticscholar.org/paper/23349c12fdaaa9474f328ffbd3c71bc965be5a78
65,664e48f5a674b38c7765e1011b16a96feab359d2,https://www.semanticscholar.org/paper/664e48f5a674b38c7765e1011b16a96feab359d2
66,a197dc7522800487601525359f5d25efa09daf3d,https://www.semanticscholar.org/paper/a197dc7522800487601525359f5d25efa09daf3d
67,fafcd80a7ba9197d4f9f1286c4e2e17ec1d7f60e,https://www.semanticscholar.org/paper/fafcd80a7ba9197d4f9f1286c4e2e17ec1d7f60e
68,e520a5730ef89e418833bb655947e4cb6c986f7a,https://www.semanticscholar.org/paper/e520a5730ef89e418833bb655947e4cb6c986f7a
69,5dc589c581cac570dade1050be8f931f63b274b5,https://www.semanticscholar.org/paper/5dc589c581cac570dade1050be8f931f63b274b5
70,cb29cf52f0f7d2e4324c68690a55b22890f2212d,https://www.semanticscholar.org/paper/cb29cf52f0f7d2e4324c68690a55b22890f2212d
71,d43fe7fe358c6fd963e57065d8eaa604b8a72523,https://www.semanticscholar.org/paper/d43fe7fe358c6fd963e57065d8eaa604b8a72523
72,365e06d677cbf832a6f782aa3db0e49ddbdd1ae2,https://www.semanticscholar.org/paper/365e06d677cbf832a6f782aa3db0e49ddbdd1ae2
73,69144d537f90f214d5b07a7c79121d16afd7da16,https://www.semanticscholar.org/paper/69144d537f90f214d5b07a7c79121d16afd7da16
74,97881c6577c310f50fc86738c0268896b970dfa4,https://www.semanticscholar.org/paper/97881c6577c310f50fc86738c0268896b970dfa4
75,957eb4e199b4767507f8a1aa99d461109577eff6,https://www.semanticscholar.org/paper/957eb4e199b4767507f8a1aa99d461109577eff6
76,70ebfed1756f2c22bca29a3f14813ce0f97832c4,https://www.semanticscholar.org/paper/70ebfed1756f2c22bca29a3f14813ce0f97832c4
77,07dc71b9c02b87b5e466ebb133e21fa5d2955f7a,https://www.semanticscholar.org/paper/07dc71b9c02b87b5e466ebb133e21fa5d2955f7a
78,2528560b25673f578326993f41165eb3ab0dfb2c,https://www.semanticscholar.org/paper/2528560b25673f578326993f41165eb3ab0dfb2c
79,007bbba5dc7423560a81ca4682d9a8317282f8cd,https://www.semanticscholar.org/paper/007bbba5dc7423560a81ca4682d9a8317282f8cd
80,55970f73bb69f0cb1d43c4bb0a1f18135179d522,https://www.semanticscholar.org/paper/55970f73bb69f0cb1d43c4bb0a1f18135179d522
81,2900c722e437bad59940c3770c2996874dcae9be,https://www.semanticscholar.org/paper/2900c722e437bad59940c3770c2996874dcae9be
82,eed781f498b563df5a9e8a241c67d63dd1d92ad5,https://www.semanticscholar.org/paper/eed781f498b563df5a9e8a241c67d63dd1d92ad5
83,179f718ecbfaa6f510dbff66a8432935a126f943,https://www.semanticscholar.org/paper/179f718ecbfaa6f510dbff66a8432935a126f943
84,7614bce18df2de3bc0039cd68594b2b8c601da73,https://www.semanticscholar.org/paper/7614bce18df2de3bc0039cd68594b2b8c601da73
85,2878484842a2c108f2ff444821c63390a2089c8a,https://www.semanticscholar.org/paper/2878484842a2c108f2ff444821c63390a2089c8a
86,608494089414273d17ed09bc5b5febf8d051c5b1,https://www.semanticscholar.org/paper/608494089414273d17ed09bc5b5febf8d051c5b1
87,b028932b4ddce302fbc11e173d14138963f45af3,https://www.semanticscholar.org/paper/b028932b4ddce302fbc11e173d14138963f45af3
88,e6aaac94df717786a467d057cb2157b9d49f0974,https://www.semanticscholar.org/paper/e6aaac94df717786a467d057cb2157b9d49f0974
89,89f7c8ed4c57aa15e05a44eae1840603a12e9877,https://www.semanticscholar.org/paper/89f7c8ed4c57aa15e05a44eae1840603a12e9877
90,ac14a4bd3d79f6a953bcc22569be084caae2275f,https://www.semanticscholar.org/paper/ac14a4bd3d79f6a953bcc22569be084caae2275f
91,f613de3babaf334568950b8afee39a3fe2bb30c9,https://www.semanticscholar.org/paper/f613de3babaf334568950b8afee39a3fe2bb30c9
92,0b210671b4b25dad01c3b373c66cb8e2999dfed7,https://www.semanticscholar.org/paper/0b210671b4b25dad01c3b373c66cb8e2999dfed7
93,cd15ed7125fc4ede6a038f52920073ef9b340380,https://www.semanticscholar.org/paper/cd15ed7125fc4ede6a038f52920073ef9b340380
94,e325303ec320231275609e63feb7987855b27e1a,https://www.semanticscholar.org/paper/e325303ec320231275609e63feb7987855b27e1a
95,6bda6bc8e97597c507d6b88d1985b7fc2e2b8bd8,https://www.semanticscholar.org/paper/6bda6bc8e97597c507d6b88d1985b7fc2e2b8bd8
96,9a61809b3cac65b41928538d2a43e5e48a60df28,https://www.semanticscholar.org/paper/9a61809b3cac65b41928538d2a43e5e48a60df28
97,2667bf5e04c8e29d95ceeee32f80a79f6c6af0cf,https://www.semanticscholar.org/paper/2667bf5e04c8e29d95ceeee32f80a79f6c6af0cf
98,b4391d9863cbab5904c1c8a1be331612d6dcd368,https://www.semanticscholar.org/paper/b4391d9863cbab5904c1c8a1be331612d6dcd368
99,d3eb935bf0240116aafa6b7beccaac0edc4e4478,https://www.semanticscholar.org/paper/d3eb935bf0240116aafa6b7beccaac0edc4e4478
100,62730103de8cadfecea84dc47a26c78266a77a01,https://www.semanticscholar.org/paper/62730103de8cadfecea84dc47a26c78266a77a01
101,91576fbbdfd30414c4143457e9591bece38bc8d5,https://www.semanticscholar.org/paper/91576fbbdfd30414c4143457e9591bece38bc8d5
102,9678e0b69a9e0fbd80994bb2f5a35e3fa23960e3,https://www.semanticscholar.org/paper/9678e0b69a9e0fbd80994bb2f5a35e3fa23960e3
103,b3b27d23ba1419aaf2a72ab496074697144d7886,https://www.semanticscholar.org/paper/b3b27d23ba1419aaf2a72ab496074697144d7886
104,bb6bbc8f5dd79e06b85be269603a38dcc1799436,https://www.semanticscholar.org/paper/bb6bbc8f5dd79e06b85be269603a38dcc1799436
105,25dffef6ab7d3cc6901caaa3ef23d4ad20d44fc6,https://www.semanticscholar.org/paper/25dffef6ab7d3cc6901caaa3ef23d4ad20d44fc6
106,2c1f19c03472c444a5e053ffdf3609dd68e8fd0c,https://www.semanticscholar.org/paper/2c1f19c03472c444a5e053ffdf3609dd68e8fd0c
107,48b929fef73cdbcd00afa4e2548b3078e9a936b0,https://www.semanticscholar.org/paper/48b929fef73cdbcd00afa4e2548b3078e9a936b0
108,26efc3b4216a117a01975be4dfffa5267bfff64d,https://www.semanticscholar.org/paper/26efc3b4216a117a01975be4dfffa5267bfff64d
109,004fbcb0f3248afcbc158d97d3b02f0ea42e137a,https://www.semanticscholar.org/paper/004fbcb0f3248afcbc158d97d3b02f0ea42e137a
110,f328de52cb597c6de5c6547224c541105376bcfd,https://www.semanticscholar.org/paper/f328de52cb597c6de5c6547224c541105376bcfd
111,9d958a7205555e1c051b2e3bd05d99d61d360ba4,https://www.semanticscholar.org/paper/9d958a7205555e1c051b2e3bd05d99d61d360ba4
112,57dbe3f8957ca21d7d803450f9adeada71ee38c7,https://www.semanticscholar.org/paper/57dbe3f8957ca21d7d803450f9adeada71ee38c7
113,c20adaf3c7d193c5bc2ea2b6697e85656e296d74,https://www.semanticscholar.org/paper/c20adaf3c7d193c5bc2ea2b6697e85656e296d74
114,4b2d04556f7d3377998f4f236b57086a1be74f23,https://www.semanticscholar.org/paper/4b2d04556f7d3377998f4f236b57086a1be74f23
115,c39473b1135fdb21637c8c5612bb6e17ee08dff7,https://www.semanticscholar.org/paper/c39473b1135fdb21637c8c5612bb6e17ee08dff7
116,02ffc4114dfd27340ab187d2cd2789c9f0fce9e5,https://www.semanticscholar.org/paper/02ffc4114dfd27340ab187d2cd2789c9f0fce9e5
117,9009caab300d0f3d91e00f0874e30df9565a47ac,https://www.semanticscholar.org/paper/9009caab300d0f3d91e00f0874e30df9565a47ac
118,f29add317a7e2920590c675f30d08033258c4ca4,https://www.semanticscholar.org/paper/f29add317a7e2920590c675f30d08033258c4ca4
119,38278dec1ad3e31e437862f0a2c7d3be34946e66,https://www.semanticscholar.org/paper/38278dec1ad3e31e437862f0a2c7d3be34946e66
120,50edd69ed15733b6b8783e0b61de59d642b02aea,https://www.semanticscholar.org/paper/50edd69ed15733b6b8783e0b61de59d642b02aea
121,953070a862df2824b46e7b1057e97badfb31b8c2,https://www.semanticscholar.org/paper/953070a862df2824b46e7b1057e97badfb31b8c2
122,15dd7e862b09de21fd67d5abb2b681293755ffca,https://www.semanticscholar.org/paper/15dd7e862b09de21fd67d5abb2b681293755ffca
123,7447ac643e8d4f6d958c492500df08f679ad9c97,https://www.semanticscholar.org/paper/7447ac643e8d4f6d958c492500df08f679ad9c97
124,1b811dfcc80b3637cfb125e416927888085ec6f4,https://www.semanticscholar.org/paper/1b811dfcc80b3637cfb125e416927888085ec6f4
125,6e6da90973c35c0c082f91038d2d3f18007eccc3,https://www.semanticscholar.org/paper/6e6da90973c35c0c082f91038d2d3f18007eccc3
126,c669c818f2b73ecfa09622419457249c4ae96fbf,https://www.semanticscholar.org/paper/c669c818f2b73ecfa09622419457249c4ae96fbf
127,24158c9fc293c8a998ac552b1188404a877da292,https://www.semanticscholar.org/paper/24158c9fc293c8a998ac552b1188404a877da292
128,be301158401b181c62f1dae81b1dd0814d7c1cb8,https://www.semanticscholar.org/paper/be301158401b181c62f1dae81b1dd0814d7c1cb8
129,0e141942fa265142f41a2a26eb17b6005d3af29e,https://www.semanticscholar.org/paper/0e141942fa265142f41a2a26eb17b6005d3af29e
130,40ba50aeab550d01b752b62b1b8e08e6f02fb5f2,https://www.semanticscholar.org/paper/40ba50aeab550d01b752b62b1b8e08e6f02fb5f2
131,318d04c115cd51119edf7eda0acbc80678e627eb,https://www.semanticscholar.org/paper/318d04c115cd51119edf7eda0acbc80678e627eb
132,4ec1f2dfd72728877f8c7f659ea1b9ac5e3415e1,https://www.semanticscholar.org/paper/4ec1f2dfd72728877f8c7f659ea1b9ac5e3415e1
133,afc87614a4a6f80263eebc0fe8e1515631aa5c03,https://www.semanticscholar.org/paper/afc87614a4a6f80263eebc0fe8e1515631aa5c03
134,a2c8282c5d0941bed69c33bc0e35cf7abb17f47b,https://www.semanticscholar.org/paper/a2c8282c5d0941bed69c33bc0e35cf7abb17f47b
135,c98e46bb44a240f6584c08453313808751d9ce88,https://www.semanticscholar.org/paper/c98e46bb44a240f6584c08453313808751d9ce88
136,04557a724a7ccde86bed6edd3b36a1091233de64,https://www.semanticscholar.org/paper/04557a724a7ccde86bed6edd3b36a1091233de64
137,8de174ab5419b9d3127695405efd079808e956e8,https://www.semanticscholar.org/paper/8de174ab5419b9d3127695405efd079808e956e8
138,5688b8077117b3aafd54c2e71d959284f4d5c8b9,https://www.semanticscholar.org/paper/5688b8077117b3aafd54c2e71d959284f4d5c8b9
139,a9b956d18af4796f8e8775ee9708f3431a0f6ff9,https://www.semanticscholar.org/paper/a9b956d18af4796f8e8775ee9708f3431a0f6ff9
140,87e0344a232d77c4686b4b061639a626b71b841a,https://www.semanticscholar.org/paper/87e0344a232d77c4686b4b061639a626b71b841a
141,a24c0efae3bb7432799e5addb68c13bf13fbd39f,https://www.semanticscholar.org/paper/a24c0efae3bb7432799e5addb68c13bf13fbd39f
142,18bc1d4271abe8dd6e16179cdb06524a4f396e16,https://www.semanticscholar.org/paper/18bc1d4271abe8dd6e16179cdb06524a4f396e16
143,6a031bfece35df3eff24c5f62d9b02f0d53a48dd,https://www.semanticscholar.org/paper/6a031bfece35df3eff24c5f62d9b02f0d53a48dd
144,eb07ff030df4c3dc20e85d89c2e0d0cc730918a0,https://www.semanticscholar.org/paper/eb07ff030df4c3dc20e85d89c2e0d0cc730918a0
145,f56f779bc19012017fe96302fe74186ee61e888b,https://www.semanticscholar.org/paper/f56f779bc19012017fe96302fe74186ee61e888b
146,42aa8ae1eb726b0bcc6aca785eab6132a447c8f4,https://www.semanticscholar.org/paper/42aa8ae1eb726b0bcc6aca785eab6132a447c8f4
147,50a4f817958efd5a99d1cbe5b53638f8ee66d2b6,https://www.semanticscholar.org/paper/50a4f817958efd5a99d1cbe5b53638f8ee66d2b6
148,1d7f3297924a9dd90cfc0df522ebe9138c28b46f,https://www.semanticscholar.org/paper/1d7f3297924a9dd90cfc0df522ebe9138c28b46f
149,f46c9dc7a5cc32a633f797dc19ed0b5a10b370d9,https://www.semanticscholar.org/paper/f46c9dc7a5cc32a633f797dc19ed0b5a10b370d9
150,9469acb31c371323cb726385ff206b7708df94b7,https://www.semanticscholar.org/paper/9469acb31c371323cb726385ff206b7708df94b7
151,4a7192409f6280057073beef6a3dcddd64b86df1,https://www.semanticscholar.org/paper/4a7192409f6280057073beef6a3dcddd64b86df1
152,c6832a604d2b304ee8f408b1e100bba497803952,https://www.semanticscholar.org/paper/c6832a604d2b304ee8f408b1e100bba497803952
153,b90065e4c3b245371d8febd98adee9e8da7f039e,https://www.semanticscholar.org/paper/b90065e4c3b245371d8febd98adee9e8da7f039e
154,310d52d274ec5796905f7896599155bea9cc3346,https://www.semanticscholar.org/paper/310d52d274ec5796905f7896599155bea9cc3346
155,af2b546407c0faaa6d051ca64815f585eef670b8,https://www.semanticscholar.org/paper/af2b546407c0faaa6d051ca64815f585eef670b8
156,a4a31edcecb1e53d1d3c8b1bd315ea7c450f79c5,https://www.semanticscholar.org/paper/a4a31edcecb1e53d1d3c8b1bd315ea7c450f79c5
157,9ee05a9a673d2f493d1f179a239c2f31f5ee06d3,https://www.semanticscholar.org/paper/9ee05a9a673d2f493d1f179a239c2f31f5ee06d3
158,f0ec1946001f6d510debe6097c77da46e8faa056,https://www.semanticscholar.org/paper/f0ec1946001f6d510debe6097c77da46e8faa056
159,488de57dde884402d88ccecfd02347dd7e4d01a1,https://www.semanticscholar.org/paper/488de57dde884402d88ccecfd02347dd7e4d01a1
160,67a1e301fb5a2a19e39225fad53a3087eb66d6b2,https://www.semanticscholar.org/paper/67a1e301fb5a2a19e39225fad53a3087eb66d6b2
161,51a12b5e79dbe334113627e89fafb942c5414ba8,https://www.semanticscholar.org/paper/51a12b5e79dbe334113627e89fafb942c5414ba8
162,a1b62db5c838df5630b1c238d4862dc69bdbc874,https://www.semanticscholar.org/paper/a1b62db5c838df5630b1c238d4862dc69bdbc874
163,db20a10ef5641a0d0e60584e4cc8430a9763d437,https://www.semanticscholar.org/paper/db20a10ef5641a0d0e60584e4cc8430a9763d437
164,c8b00d4706fc8979a9c5f410addccbcfe1c0d894,https://www.semanticscholar.org/paper/c8b00d4706fc8979a9c5f410addccbcfe1c0d894
165,8f13b410c2776078045713cf5f420119de5f163a,https://www.semanticscholar.org/paper/8f13b410c2776078045713cf5f420119de5f163a
166,6d328377686db98e0b412e5a15c6db8f68bf1284,https://www.semanticscholar.org/paper/6d328377686db98e0b412e5a15c6db8f68bf1284
